"id","experience","job_type","location","min_salary","max_salary","company_name_encoded","key_skills","key_skills_id"
16876,"1-5 yrs","Analytics","Bengaluru",6,10,190,"sql",19
16878,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"data science",5
16878,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"machine learning",9
16888,"3-8 yrs","Analytics","Mumbai",15,25,2723,"sql",19
16888,"3-8 yrs","Analytics","Mumbai",15,25,2723,"analytics",1
16892,"3-6 yrs",NA,"Noida",6,10,1526,"sql",19
16894,"5-7 yrs",NA,"Thane",10,15,1687,"sql",19
16903,"1-3 yrs",NA,"Delhi NCR, Gurgaon",10,15,2984,"natural language processing",14
16903,"1-3 yrs",NA,"Delhi NCR, Gurgaon",10,15,2984,"machine learning",9
16903,"1-3 yrs",NA,"Delhi NCR, Gurgaon",10,15,2984,"python",16
16904,"2-3 yrs","Analytics","Gurgaon, Gurugram",10,15,2665,"sql",19
16907,"3-8 yrs",NA,"Chennai",0,3,2262,"sql",19
16908,"4-8 yrs","Analytics","Gurgaon",10,15,1988,"r",17
16908,"4-8 yrs","Analytics","Gurgaon",10,15,1988,"predictive analytics",15
16919,"12-20 yrs","Analytics","Hyderabad",25,50,5028,"sql",19
16919,"12-20 yrs","Analytics","Hyderabad",25,50,5028,"analytics",1
16921,"8-11 yrs","Analytics","Hyderabad",25,50,4272,"sql",19
16921,"8-11 yrs","Analytics","Hyderabad",25,50,4272,"data science",5
16921,"8-11 yrs","Analytics","Hyderabad",25,50,4272,"big data",2
16923,"1-2 yrs","Analytics","Mumbai",3,6,3233,"big data analytics",3
16925,"13-15 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
16937,"15-25 yrs","analytics","Pune",25,50,2671,"analytics",1
16941,"4-8 yrs",NA,"Gurgaon",25,50,4209,"python",16
16946,"11-14 yrs",NA,"Delhi NCR",15,25,3274,"sql",19
16951,"5-8 yrs",NA,"Bengaluru",6,10,4385,"hadoop",8
16951,"5-8 yrs",NA,"Bengaluru",6,10,4385,"big data",2
16953,"3-6 yrs","Analytics","Bengaluru",6,10,1969,"analytics",1
16953,"3-6 yrs","Analytics","Bengaluru",6,10,1969,"r",17
16964,"12-15 yrs",NA,"Bengaluru",10,15,4822,"python",16
16964,"12-15 yrs",NA,"Bengaluru",10,15,4822,"machine learning",9
16966,"2-7 yrs","Analytics","Across India",15,25,2503,"analytics",1
16968,"3-8 yrs","analytics","Gurgaon, Gurugram",15,25,1616,"r",17
16973,"5-6 yrs","Analytics","Bengaluru",10,15,4081,"machine learning",9
16973,"5-6 yrs","Analytics","Bengaluru",10,15,4081,"python",16
16973,"5-6 yrs","Analytics","Bengaluru",10,15,4081,"r",17
16973,"5-6 yrs","Analytics","Bengaluru",10,15,4081,"hadoop",8
16979,"5-10 yrs","analytics","Delhi NCR",15,25,1969,"analytics",1
16986,"2-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
16988,"1-5 yrs",NA,"Pune",6,10,910,"sql",19
16988,"1-5 yrs",NA,"Pune",6,10,910,"python",16
16992,"4-8 yrs","Analytics","Gurgaon",10,15,1301,"r",17
16992,"4-8 yrs","Analytics","Gurgaon",10,15,1301,"machine learning",9
17001,"2-6 yrs","Analytics","Gurgaon",3,6,190,"sql",19
17001,"2-6 yrs","Analytics","Gurgaon",3,6,190,"python",16
17001,"2-6 yrs","Analytics","Gurgaon",3,6,190,"matlab",12
17002,"7-12 yrs",NA,"Delhi NCR, Bengaluru, Gurgaon",25,50,1969,"team leading",20
17017,"8-13 yrs",NA,"Pune",15,25,573,"hadoop",8
17017,"8-13 yrs",NA,"Pune",15,25,573,"python",16
17025,"2-5 yrs","Analytics","Bengaluru",3,6,190,"python",16
17025,"2-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
17027,"3-6 yrs","Analytics","Mumbai",3,6,190,"python",16
17027,"3-6 yrs","Analytics","Mumbai",3,6,190,"matlab",12
17027,"3-6 yrs","Analytics","Mumbai",3,6,190,"analytics",1
17027,"3-6 yrs","Analytics","Mumbai",3,6,190,"machine learning",9
17042,"3-7 yrs",NA,"Kolkata",6,10,3004,"team leading",20
17048,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",10,15,1988,"analytics",1
17055,"3-6 yrs","Analytics","Mumbai",10,15,4479,"predictive analytics",15
17055,"3-6 yrs","Analytics","Mumbai",10,15,4479,"sql",19
17057,"3-5 yrs","Analytics","Bengaluru",15,25,4979,"hadoop",8
17067,"1-5 yrs","Analytics","Pune",6,10,190,"python",16
17067,"1-5 yrs","Analytics","Pune",6,10,190,"analytics",1
17067,"1-5 yrs","Analytics","Pune",6,10,190,"machine learning",9
17070,"1-4 yrs",NA,"Mumbai",6,10,2501,"sql",19
17070,"1-4 yrs",NA,"Mumbai",6,10,2501,"machine learning",9
17070,"1-4 yrs",NA,"Mumbai",6,10,2501,"data science",5
17078,"3-6 yrs","Analytics","Pune",3,6,190,"analytics",1
17079,"5-10 yrs",NA,"India",15,25,1969,"sql",19
17079,"5-10 yrs",NA,"India",15,25,1969,"machine learning",9
17087,"5-10 yrs",NA,"Chennai(Nungambakkam)",6,10,1407,"big data",2
17096,"2-5 yrs","Analytics","Hyderabad",6,10,3560,"sql",19
17099,"2-4 yrs","analytics","Mumbai",6,10,817,"python",16
17099,"2-4 yrs","analytics","Mumbai",6,10,817,"sql",19
17100,"1-5 yrs",NA,"India",6,10,908,"sql",19
17101,"2-3 yrs","analytics","Gurgaon",6,10,1682,"sql",19
17101,"2-3 yrs","analytics","Gurgaon",6,10,1682,"python",16
17101,"2-3 yrs","analytics","Gurgaon",6,10,1682,"analytics",1
17106,"0-5 yrs","Analytics","Bengaluru(Hebbal)",6,10,2399,"analytics",1
17113,"3-6 yrs","Analytics","Bengaluru",3,6,1526,"analytics",1
17114,"4-8 yrs",NA,"Chennai",6,10,1891,"sql",19
17120,"13-15 yrs","Analytics","Bengaluru, Delhi NCR",25,50,1988,"r",17
17121,"1-5 yrs",NA,"Pune",15,25,1993,"sql",19
17122,"2-5 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
17124,"5-10 yrs",NA,"Bengaluru(Marathahalli)",6,10,257,"hadoop",8
17130,"5-10 yrs",NA,"Pune",15,25,4180,"python",16
17132,"9-14 yrs",NA,"Gurgaon",10,15,4845,"sql",19
17134,"5-10 yrs","Analytics","Gurgaon, Noida, Gurugram",15,25,2906,"sql",19
17139,"4-8 yrs",NA,"Delhi NCR, Gurgaon",10,15,1970,"model development",13
17140,"9-14 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
17144,"1-5 yrs","Analytics","Bengaluru",6,10,190,"sql",19
17147,"5-6 yrs",NA,"Kochi",3,6,1305,"hadoop",8
17150,"7-10 yrs","Analytics","Chennai",6,10,190,"analytics",1
17151,"1-3 yrs","analytics","Gurgaon",3,6,706,"analytics",1
17161,"3-7 yrs","Analytics","Bengaluru, Delhi NCR, Gurgaon",15,25,191,"machine learning",9
17162,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"sql",19
17162,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"r",17
17166,"2-7 yrs","Analytics","Delhi NCR, Mumbai, Bengaluru",15,25,2574,"predictive analytics",15
17167,"4-9 yrs","analytics","Delhi NCR",10,15,4298,"analytics",1
17169,"9-13 yrs","Analytics","Delhi NCR, Mumbai",10,15,2790,"analytics",1
17171,"8-13 yrs",NA,"Bengaluru",10,15,3119,"sql",19
17171,"8-13 yrs",NA,"Bengaluru",10,15,3119,"python",16
17175,"3-7 yrs",NA,"Delhi NCR, Gurgaon",15,25,1993,"machine learning",9
17175,"3-7 yrs",NA,"Delhi NCR, Gurgaon",15,25,1993,"python",16
17175,"3-7 yrs",NA,"Delhi NCR, Gurgaon",15,25,1993,"r",17
17175,"3-7 yrs",NA,"Delhi NCR, Gurgaon",15,25,1993,"big data",2
17177,"3-6 yrs",NA,"Hyderabad",6,10,190,"sql",19
17178,"3-7 yrs","Analytics","Mumbai",6,10,3218,"analytics",1
17180,"3-4 yrs",NA,"Delhi NCR, Gurgaon",10,15,1969,"sql",19
17180,"3-4 yrs",NA,"Delhi NCR, Gurgaon",10,15,1969,"python",16
17180,"3-4 yrs",NA,"Delhi NCR, Gurgaon",10,15,1969,"hadoop",8
17180,"3-4 yrs",NA,"Delhi NCR, Gurgaon",10,15,1969,"big data",2
17181,"5-10 yrs","analytics","Delhi",10,15,2809,"r",17
17181,"5-10 yrs","analytics","Delhi",10,15,2809,"machine learning",9
17181,"5-10 yrs","analytics","Delhi",10,15,2809,"python",16
17183,"6-10 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
17185,"5-10 yrs",NA,"Bengaluru",10,15,1969,"hadoop",8
17185,"5-10 yrs",NA,"Bengaluru",10,15,1969,"big data",2
17193,"2-5 yrs",NA,"Bengaluru, Kolkata",10,15,4818,"model development",13
17194,"5-9 yrs",NA,"Noida",15,25,2949,"machine learning",9
17194,"5-9 yrs",NA,"Noida",15,25,2949,"python",16
17201,"2-7 yrs","Analytics","Bengaluru",10,15,1969,"model development",13
17205,"9-14 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
17207,"2-4 yrs",NA,"Pune",15,25,800,"natural language processing",14
17207,"2-4 yrs",NA,"Pune",15,25,800,"machine learning",9
17207,"2-4 yrs",NA,"Pune",15,25,800,"python",16
17209,"5-10 yrs","Analytics","Pune",15,25,4953,"analytics",1
17209,"5-10 yrs","Analytics","Pune",15,25,4953,"predictive analytics",15
17209,"5-10 yrs","Analytics","Pune",15,25,4953,"r",17
17210,"5-10 yrs","analytics","Gurgaon, Gurugram",15,25,4441,"python",16
17215,"2-4 yrs",NA,"Bengaluru",10,15,2103,"python",16
17215,"2-4 yrs",NA,"Bengaluru",10,15,2103,"machine learning",9
17216,"1-5 yrs",NA,"Bengaluru(Kodihalli)",0,3,4434,"sql",19
17221,"4-6 yrs","Analytics","Bengaluru",10,15,313,"analytics",1
17221,"4-6 yrs","Analytics","Bengaluru",10,15,313,"python",16
17222,"8-11 yrs","Analytics","Bengaluru, Gurgaon, Gurugram",25,50,2884,"machine learning",9
17227,"2-4 yrs","Analytics","Chennai",6,10,1783,"python",16
17234,"4-7 yrs","Analytics","Bengaluru(Whitefield)",15,25,4490,"sql",19
17234,"4-7 yrs","Analytics","Bengaluru(Whitefield)",15,25,4490,"python",16
17239,"7-10 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
17241,"4-8 yrs",NA,"Pune",10,15,2756,"sql",19
17250,"4-6 yrs",NA,"Bengaluru",10,15,313,"data science",5
17250,"4-6 yrs",NA,"Bengaluru",10,15,313,"hadoop",8
17251,"2-5 yrs","Analytics","Mumbai",3,6,4779,"analytics",1
17254,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"fraud analytics",7
17254,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"team leading",20
17257,"4-9 yrs","Analytic","Pune",6,10,4893,"machine learning",9
17257,"4-9 yrs","Analytic","Pune",6,10,4893,"python",16
17258,"10-15 yrs",NA,"Singapore",25,50,234,"marketing automation",11
17263,"3-8 yrs",NA,"Pune",6,10,2809,"r",17
17263,"3-8 yrs",NA,"Pune",6,10,2809,"machine learning",9
17264,"2-7 yrs",NA,"Bengaluru",3,6,776,"sql",19
17265,"4-8 yrs",NA,"Gurgaon",25,50,4209,"python",16
17268,"3-8 yrs","Analytics","Hyderabad",6,10,2919,"data science",5
17268,"3-8 yrs","Analytics","Hyderabad",6,10,2919,"machine learning",9
17268,"3-8 yrs","Analytics","Hyderabad",6,10,2919,"sql",19
17269,"2-4 yrs","Analytics","Gurgaon",3,6,1305,"sql",19
17269,"2-4 yrs","Analytics","Gurgaon",3,6,1305,"big data",2
17270,"4-6 yrs",NA,"Gurgaon",6,10,4799,"python",16
17274,"5-6 yrs","Analytics","Hyderabad",10,15,4258,"big data",2
17274,"5-6 yrs","Analytics","Hyderabad",10,15,4258,"hadoop",8
17277,"7-12 yrs",NA,"Bengaluru",15,25,4054,"python",16
17279,"2-7 yrs",NA,"Gurgaon, Gurugram",6,10,2914,"python",16
17279,"2-7 yrs",NA,"Gurgaon, Gurugram",6,10,2914,"machine learning",9
17279,"2-7 yrs",NA,"Gurgaon, Gurugram",6,10,2914,"r",17
17279,"2-7 yrs",NA,"Gurgaon, Gurugram",6,10,2914,"hadoop",8
17279,"2-7 yrs",NA,"Gurgaon, Gurugram",6,10,2914,"sql",19
17285,"7-12 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"team leading",20
17285,"7-12 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
17295,"8-12 yrs","Analytics","Mumbai",25,50,1720,"data science",5
17295,"8-12 yrs","Analytics","Mumbai",25,50,1720,"r",17
17299,"5-10 yrs","Analytics","Bengaluru",10,15,2742,"analytics",1
17309,"2-5 yrs","Analytics","Pune",3,6,190,"python",16
17309,"2-5 yrs","Analytics","Pune",3,6,190,"analytics",1
17309,"2-5 yrs","Analytics","Pune",3,6,190,"machine learning",9
17315,"7-12 yrs",NA,"Bengaluru",0,3,695,"data science",5
17318,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
17321,"1-5 yrs","Analytics","Bengaluru",3,6,190,"python",16
17321,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
17321,"1-5 yrs","Analytics","Bengaluru",3,6,190,"machine learning",9
17322,"4-9 yrs",NA,"Gurgaon",10,15,1301,"model development",13
17327,"10-17 yrs","Analytics","Hyderabad",25,50,2696,"machine learning",9
17331,"2-6 yrs","Analytics","Hyderabad",3,6,190,"python",16
17331,"2-6 yrs","Analytics","Hyderabad",3,6,190,"analytics",1
17337,"12-18 yrs","analytics","Mumbai, Mumbai Suburbs",6,10,3910,"analytics",1
17339,"7-10 yrs","Analytics","Chennai",10,15,191,"analytics",1
17341,"10-13 yrs",NA,"Pune",6,10,4515,"hadoop",8
17342,"3-7 yrs","Analytics","Noida",6,10,4877,"data science",5
17342,"3-7 yrs","Analytics","Noida",6,10,4877,"analytics",1
17342,"3-7 yrs","Analytics","Noida",6,10,4877,"machine learning",9
17345,"2-5 yrs","Analytics","Mumbai",6,10,4505,"data science",5
17348,"5-9 yrs","analytics","Delhi NCR",15,25,335,"predictive analytics",15
17348,"5-9 yrs","analytics","Delhi NCR",15,25,335,"machine learning",9
17348,"5-9 yrs","analytics","Delhi NCR",15,25,335,"python",16
17348,"5-9 yrs","analytics","Delhi NCR",15,25,335,"sql",19
17364,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"r",17
17364,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"machine learning",9
17364,"11-14 yrs","Analytics","Bengaluru",15,25,3382,"python",16
17365,"5-10 yrs","Analytics","Bengaluru",6,10,714,"r",17
17372,"11-14 yrs","Analytics","Kolkata",15,25,191,"analytics",1
17373,"4-8 yrs","Analytics","Hyderabad",10,15,783,"sql",19
17374,"4-9 yrs",NA,"Pune, Kolkata",10,15,1054,"sql",19
17378,"4-8 yrs","Analytics","Gurgaon",15,25,1989,"r",17
17378,"4-8 yrs","Analytics","Gurgaon",15,25,1989,"predictive analytics",15
17380,"2-5 yrs",NA,"Mumbai",6,10,2142,"r",17
17384,"7-12 yrs","Analytics","Gurgaon, Gurugram",15,25,1989,"r",17
17384,"7-12 yrs","Analytics","Gurgaon, Gurugram",15,25,1989,"predictive analytics",15
17384,"7-12 yrs","Analytics","Gurgaon, Gurugram",15,25,1989,"model development",13
17390,"0-2 yrs","analytics","Mumbai, Mumbai Suburbs",15,25,1124,"machine learning",9
17390,"0-2 yrs","analytics","Mumbai, Mumbai Suburbs",15,25,1124,"big data",2
17391,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"sql",19
17391,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"data science",5
17391,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"big data",2
17392,"5-10 yrs","analytics","Bengaluru",15,25,884,"machine learning",9
17406,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
17408,"4-9 yrs","Analytic","Pune",15,25,4893,"machine learning",9
17408,"4-9 yrs","Analytic","Pune",15,25,4893,"python",16
17410,"2-7 yrs",NA,"Mumbai(Parle Colony), Chennai, Hyderabad, Delhi NCR, Pune",3,6,4830,"sql",19
17410,"2-7 yrs",NA,"Mumbai(Parle Colony), Chennai, Hyderabad, Delhi NCR, Pune",3,6,4830,"python",16
17414,"6-10 yrs","Analytics","Delhi NCR",25,50,1988,"r",17
17416,"3-8 yrs",NA,"Bengaluru",15,25,2226,"machine learning",9
17416,"3-8 yrs",NA,"Bengaluru",15,25,2226,"python",16
17416,"3-8 yrs",NA,"Bengaluru",15,25,2226,"r",17
17416,"3-8 yrs",NA,"Bengaluru",15,25,2226,"sql",19
17420,"3-5 yrs","Analytics","Bengaluru",15,25,3383,"analytics",1
17428,"1-5 yrs","analytics","Mumbai",3,6,2939,"analytics",1
17430,"2-4 yrs","Analytics","Bengaluru",3,6,288,"python",16
17430,"2-4 yrs","Analytics","Bengaluru",3,6,288,"analytics",1
17432,"3-5 yrs",NA,"Bengaluru",3,6,288,"python",16
17433,"5-10 yrs","Analytics","Delhi NCR",10,15,1353,"analytics",1
17445,"8-10 yrs",NA,"Gurgaon, Gurugram",15,25,1970,"team leading",20
17451,"7-12 yrs",NA,"Bengaluru, Singapore",25,50,4372,"sql",19
17457,"2-6 yrs","Analytics","Mumbai",6,10,1969,"python",16
17457,"2-6 yrs","Analytics","Mumbai",6,10,1969,"r",17
17457,"2-6 yrs","Analytics","Mumbai",6,10,1969,"analytics",1
17457,"2-6 yrs","Analytics","Mumbai",6,10,1969,"sql",19
17458,"1-6 yrs","analytics","Gurgaon",3,6,4408,"analytics",1
17459,"4-9 yrs",NA,"Kolkata",10,15,3420,"sql",19
17459,"4-9 yrs",NA,"Kolkata",10,15,3420,"r",17
17462,"3-5 yrs",NA,"Bengaluru(Koramangala)",6,10,3392,"big data",2
17463,"10-15 yrs","Analytics","Bengaluru",10,15,4822,"analytics",1
17470,"1-5 yrs",NA,"Chennai",3,6,190,"python",16
17470,"1-5 yrs",NA,"Chennai",3,6,190,"machine learning",9
17473,"7-12 yrs","Analytics","Bengaluru",6,10,1970,"analytics",1
17473,"7-12 yrs","Analytics","Bengaluru",6,10,1970,"team leading",20
17479,"5-8 yrs","Analytics","Bengaluru",6,10,4823,"big data",2
17479,"5-8 yrs","Analytics","Bengaluru",6,10,4823,"big data analytics",3
17484,"3-7 yrs",NA,"Kolkata",3,6,3004,"team leading",20
17489,"10-18 yrs","Analytics","Pune",25,50,2400,"r",17
17489,"10-18 yrs","Analytics","Pune",25,50,2400,"machine learning",9
17496,"2-7 yrs","Analytics","Mumbai",6,10,4893,"analytics",1
17496,"2-7 yrs","Analytics","Mumbai",6,10,4893,"data science",5
17497,"0-0 yrs",NA,"Bengaluru",0,3,3810,"python",16
17497,"0-0 yrs",NA,"Bengaluru",0,3,3810,"r",17
17498,"4-9 yrs","Analytics","Chennai, Pune",10,15,3612,"analytics",1
17499,"4-5 yrs",NA,"Bengaluru",6,10,190,"sql",19
17501,"3-8 yrs","Analytics","Bengaluru, Chennai",6,10,3919,"r",17
17501,"3-8 yrs","Analytics","Bengaluru, Chennai",6,10,3919,"analytics",1
17503,"4-6 yrs","Analytics","Hyderabad",6,10,1252,"analytics",1
17505,"2-7 yrs","Analytics","Mumbai",6,10,190,"analytics",1
17511,"2-7 yrs",NA,"Gurgaon",10,15,495,"sql",19
17516,"4-8 yrs","Analytics","Gurgaon",10,15,191,"python",16
17517,"4-7 yrs","Analytics","Delhi NCR, Noida",6,10,1969,"sql",19
17522,"10-15 yrs","analytics","Bengaluru",10,15,768,"analytics",1
17537,"2-7 yrs",NA,"Bengaluru(Marathahalli)",15,25,1882,"python",16
17538,"4-9 yrs",NA,"Bengaluru",6,10,32,"python",16
17538,"4-9 yrs",NA,"Bengaluru",6,10,32,"big data",2
17538,"4-9 yrs",NA,"Bengaluru",6,10,32,"machine learning",9
17548,"6-8 yrs",NA,"Hyderabad",15,25,4109,"sql",19
17551,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,3319,"machine learning",9
17551,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,3319,"r",17
17551,"10-15 yrs","Analytics","Mumbai, Bengaluru, Pune",25,50,3319,"data science",5
17566,"3-7 yrs","analytics","Bengaluru",10,15,4053,"analytics",1
17571,"8-12 yrs",NA,"Delhi NCR",10,15,3319,"machine learning",9
17571,"8-12 yrs",NA,"Delhi NCR",10,15,3319,"python",16
17571,"8-12 yrs",NA,"Delhi NCR",10,15,3319,"r",17
17573,"2-5 yrs","analytics","Delhi NCR",3,6,3322,"analytics",1
17575,"6-11 yrs","analytics","Chennai(OMR)",15,25,1614,"data science",5
17575,"6-11 yrs","analytics","Chennai(OMR)",15,25,1614,"machine learning",9
17575,"6-11 yrs","analytics","Chennai(OMR)",15,25,1614,"r",17
17575,"6-11 yrs","analytics","Chennai(OMR)",15,25,1614,"python",16
17575,"6-11 yrs","analytics","Chennai(OMR)",15,25,1614,"analytics",1
17576,"13-15 yrs","Analytics","Gurgaon",25,50,4470,"predictive analytics",15
17582,"5-8 yrs","Analytics","Noida",15,25,1720,"r",17
17582,"5-8 yrs","Analytics","Noida",15,25,1720,"machine learning",9
17582,"5-8 yrs","Analytics","Noida",15,25,1720,"analytics",1
17582,"5-8 yrs","Analytics","Noida",15,25,1720,"python",16
17587,"3-8 yrs",NA,"Bengaluru",15,25,4061,"machine learning",9
17587,"3-8 yrs",NA,"Bengaluru",15,25,4061,"data science",5
17587,"3-8 yrs",NA,"Bengaluru",15,25,4061,"r",17
17587,"3-8 yrs",NA,"Bengaluru",15,25,4061,"python",16
17589,"1-4 yrs","Analytics","Gurgaon",3,6,3584,"python",16
17589,"1-4 yrs","Analytics","Gurgaon",3,6,3584,"hadoop",8
17594,"15-22 yrs","Analytics","Hyderabad",25,50,3770,"analytics",1
17594,"15-22 yrs","Analytics","Hyderabad",25,50,3770,"data science",5
17600,"2-4 yrs",NA,"Mumbai",10,15,2477,"machine learning",9
17600,"2-4 yrs",NA,"Mumbai",10,15,2477,"natural language processing",14
17600,"2-4 yrs",NA,"Mumbai",10,15,2477,"python",16
17602,"9-12 yrs",NA,"Pune",15,25,911,"big data",2
17604,"2-4 yrs",NA,"Bengaluru, Gurgaon",10,15,1969,"sql",19
17607,"2-7 yrs",NA,"Chennai(Ramapuram)",0,3,2560,"sql",19
17612,"4-6 yrs",NA,"Bengaluru",6,10,1217,"sql",19
17622,"1-6 yrs",NA,"Hyderabad",10,15,2027,"machine learning",9
17622,"1-6 yrs",NA,"Hyderabad",10,15,2027,"natural language processing",14
17622,"1-6 yrs",NA,"Hyderabad",10,15,2027,"python",16
17625,"8-10 yrs","Analytics","Chennai",15,25,3382,"predictive analytics",15
17625,"8-10 yrs","Analytics","Chennai",15,25,3382,"r",17
17626,"10-16 yrs",NA,"Gurgaon",25,50,16,"machine learning",9
17632,"4-8 yrs","Analytics","Gurgaon",15,25,1970,"machine learning",9
17632,"4-8 yrs","Analytics","Gurgaon",15,25,1970,"r",17
17635,"4-9 yrs",NA,"Gurgaon",10,15,4636,"machine learning",9
17637,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"model development",13
17637,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"analytics",1
17638,"2-3 yrs",NA,"Gurgaon(Udyog Vihar)",6,10,1956,"sql",19
17641,"10-15 yrs",NA,"Pune",25,50,2809,"r",17
17641,"10-15 yrs",NA,"Pune",25,50,2809,"python",16
17641,"10-15 yrs",NA,"Pune",25,50,2809,"machine learning",9
17642,"7-12 yrs",NA,"Chennai(Nungambakkam)",15,25,1407,"big data",2
17644,"2-4 yrs","Analytics","Bengaluru",10,15,1969,"analytics",1
17644,"2-4 yrs","Analytics","Bengaluru",10,15,1969,"r",17
17657,"2-7 yrs","Analytics","Mumbai",10,15,1474,"python",16
17660,"9-14 yrs","Analytics","Gurgaon, Gurugram",25,50,1988,"analytics",1
17663,"2-4 yrs","analytics","Bengaluru, Gurgaon",10,15,1969,"sql",19
17663,"2-4 yrs","analytics","Bengaluru, Gurgaon",10,15,1969,"analytics",1
17665,"5-8 yrs",NA,"Bengaluru",10,15,2841,"big data",2
17665,"5-8 yrs",NA,"Bengaluru",10,15,2841,"python",16
17666,"7-10 yrs",NA,"Noida",10,15,784,"regression testing",18
17667,"4-8 yrs","analytics","Mumbai",10,15,2879,"team leading",20
17668,"1-5 yrs",NA,"Mumbai",6,10,910,"sql",19
17675,"13-15 yrs","Analytics","Bengaluru",15,25,911,"big data",2
17675,"13-15 yrs","Analytics","Bengaluru",15,25,911,"machine learning",9
17676,"6-11 yrs","Analytics","Delhi NCR",15,25,1353,"analytics",1
17682,"2-7 yrs","Analytics","Gurgaon",6,10,2574,"model development",13
17683,"4-6 yrs",NA,"Mumbai",6,10,4061,"matlab",12
17683,"4-6 yrs",NA,"Mumbai",6,10,4061,"machine learning",9
17693,"2-3 yrs","Analytics","Gurgaon, Gurugram",6,10,2665,"sql",19
17698,"6-8 yrs",NA,"Bengaluru",3,6,352,"big data",2
17698,"6-8 yrs",NA,"Bengaluru",3,6,352,"model development",13
17700,"7-12 yrs","Analytics","Chandigarh",15,25,2941,"stata",25
17718,"5-10 yrs","analytics","Bengaluru",10,15,884,"machine learning",9
17719,"5-6 yrs",NA,"Gurgaon",10,15,1693,"python",16
17726,"3-5 yrs","analytics","Bengaluru",6,10,3931,"r",17
17726,"3-5 yrs","analytics","Bengaluru",6,10,3931,"python",16
17726,"3-5 yrs","analytics","Bengaluru",6,10,3931,"analytics",1
17731,"3-6 yrs","analytics","Delhi NCR, Gurgaon",6,10,4301,"hadoop",8
17731,"3-6 yrs","analytics","Delhi NCR, Gurgaon",6,10,4301,"sql",19
17731,"3-6 yrs","analytics","Delhi NCR, Gurgaon",6,10,4301,"r",17
17733,"0-3 yrs","ANALYTICS","Mumbai, Nasik",3,6,5033,"machine learning",9
17734,"8-12 yrs","Analytics","Gurgaon",25,50,4470,"predictive analytics",15
17742,"12-15 yrs","Analytics","Bengaluru",15,25,2792,"hadoop",8
17743,"6-10 yrs","Analytics","Mumbai",10,15,909,"analytics",1
17746,"2-5 yrs","Analytics","Bengaluru",6,10,910,"analytics",1
17746,"2-5 yrs","Analytics","Bengaluru",6,10,910,"sql",19
17753,"2-4 yrs",NA,"Delhi NCR, Gurgaon",6,10,3319,"python",16
17753,"2-4 yrs",NA,"Delhi NCR, Gurgaon",6,10,3319,"sql",19
17757,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"sql",19
17757,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"data science",5
17757,"8-13 yrs","Analytics","Hyderabad",25,50,4272,"big data",2
17763,"7-10 yrs",NA,"Delhi, Mumbai, Bengaluru",6,10,2773,"sql",19
17763,"7-10 yrs",NA,"Delhi, Mumbai, Bengaluru",6,10,2773,"r",17
17764,"5-10 yrs","analytics","Noida",25,50,4968,"machine learning",9
17764,"5-10 yrs","analytics","Noida",25,50,4968,"data science",5
17764,"5-10 yrs","analytics","Noida",25,50,4968,"python",16
17764,"5-10 yrs","analytics","Noida",25,50,4968,"predictive analytics",15
17764,"5-10 yrs","analytics","Noida",25,50,4968,"sql",19
17765,"3-6 yrs",NA,"Mumbai",0,3,3664,"sql",19
17769,"6-10 yrs",NA,"Bengaluru",10,15,1174,"python",16
17773,"6-11 yrs","Analytics","Delhi NCR",10,15,1353,"analytics",1
